timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1725130800,Aug 31 2024 - 7:00pm,complete,N/A,Toulouse,Olympique Marseille,Stéphanie Frappart,3,1.00,3.00,1.07,1.80,1,3,4,2,0,2,"90","16,17,52",2,3,4,1,2,0,2,3,1,1,4,14,2,5,2,4,10,15,24,76,1.52,0.96,0.57,1.34,3.00,50,50,50,50,50,50,50,50,50,10.00,2.00,3.90,3.70,2.00,1.25,1.68,3.00,5.50,1.73,2.06,Stadium de Toulouse (Toulouse)
1725195600,Sep 01 2024 - 1:00pm,complete,N/A,Monaco,Lens,Willy Delajod,3,3.00,3.00,2.25,1.67,1,1,2,0,0,0,"84","90'4",7,7,1,0,4,0,0,1,3,1,15,14,4,5,6,6,11,21,61,39,1.57,1.31,1.22,1.34,1.00,0,0,0,0,0,0,100,0,0,8.00,1.00,1.80,3.90,3.80,1.16,1.55,2.40,4.05,1.53,2.38,Stade Louis-II (Monaco)
1725202800,Sep 01 2024 - 3:00pm,complete,N/A,Angers SCO,Nice,Jeremy Stinat,3,0.00,0.00,0.88,1.44,1,4,5,2,0,2,"67","6,25,72,85",4,9,6,0,3,1,4,2,2,2,16,14,9,9,4,2,14,13,54,46,1.11,0.97,1.86,1.55,2.00,50,50,50,0,0,50,100,0,50,12.00,1.00,3.60,3.40,2.05,1.39,1.85,3.97,8.00,1.95,1.80,Stade Raymond Kopa (Angers)
1725202800,Sep 01 2024 - 3:00pm,complete,N/A,Le Havre,Auxerre,Marc Bollengier,3,0.00,0.00,0.69,0.94,3,1,4,2,1,1,"23,52,90'8","17",2,2,1,0,4,1,0,1,4,1,23,8,9,4,9,1,10,16,49,51,0.74,1.17,2.09,0.83,3.50,50,100,50,50,50,0,100,50,100,14.00,6.00,2.75,3.25,2.60,1.35,2.15,3.75,7.00,1.80,1.95,Stade Océane (Le Havre)
1725202800,Sep 01 2024 - 3:00pm,complete,N/A,Reims,Rennes,Mathieu Vernice,3,0.00,0.00,1.00,0.87,2,1,3,2,1,1,"41,48","13",3,5,2,0,1,0,1,1,0,1,12,14,8,6,3,3,9,13,53,47,0.32,1.49,1.51,1.31,3.00,50,100,50,50,0,0,100,50,100,5.00,8.00,2.88,3.50,2.38,1.23,1.75,2.85,5.15,1.67,2.10,Stade Auguste-Delaune (Reims)
1725216300,Sep 01 2024 - 6:45pm,complete,N/A,Lille,PSG,Benoît Bastien,3,3.00,3.00,2.20,2.47,1,3,4,2,0,2,"78","33,36,90'2",3,1,3,0,2,0,1,2,1,1,9,12,5,8,4,2,9,9,42,58,1.52,2.19,1.42,1.45,3.50,50,100,50,50,50,0,100,50,100,11.00,1.00,3.60,3.60,2.00,1.21,1.80,2.74,4.95,1.67,2.10,Decathlon Arena - Stade Pierre-Mauroy (Villeneuve d'Ascq)
1726253100,Sep 13 2024 - 6:45pm,complete,N/A,Saint-Étienne,Lille,François Letexier,4,0.00,3.00,1.40,1.44,1,0,1,1,1,0,"6","",2,7,1,0,1,0,0,1,0,1,11,19,6,5,5,8,12,10,29,71,1.65,2.02,1.31,1.75,2.00,0,100,0,0,0,0,50,50,100,10.00,5.00,4.10,3.50,1.95,1.30,1.88,3.40,6.50,1.75,2.00,Stade Geoffroy-Guichard (Saint-Ètienne)
1726326000,Sep 14 2024 - 3:00pm,complete,N/A,Olympique Marseille,Nice,Benoît Millot,4,1.00,1.50,1.94,1.44,2,0,2,1,1,0,"40,53","",1,2,4,1,3,0,1,4,2,1,11,12,6,5,3,4,18,4,56,44,2.21,1.26,1.14,1.24,4.00,100,100,100,75,25,50,100,75,100,9.00,3.00,1.77,3.85,4.40,1.22,1.76,2.82,5.15,1.75,2.00,Orange Vélodrome (Marseille)
1726333200,Sep 14 2024 - 5:00pm,complete,N/A,Auxerre,Monaco,Abdelatif Kherradji,4,3.00,3.00,1.73,1.27,0,3,3,2,0,2,"","8,25,89",1,6,3,0,0,0,3,0,0,0,14,20,4,10,5,4,13,16,42,58,1.86,1.93,1.36,1.91,2.50,50,100,50,0,0,50,50,50,100,9.00,3.00,3.80,3.80,1.88,1.15,1.57,2.20,3.75,1.44,2.63,Stade de l'Abbé Deschamps (Auxerre)
1726340400,Sep 14 2024 - 7:00pm,complete,N/A,PSG,Brest,Clément Turpin,4,3.00,0.00,2.56,1.06,3,1,4,2,1,1,"42,73,74","29",9,1,2,0,3,0,2,0,1,2,23,6,10,4,7,0,7,13,67,33,2.81,1.21,2.31,0.71,4.00,0,100,50,50,50,100,100,50,50,12.00,4.00,1.30,5.75,8.50,1.13,1.40,2.20,3.60,1.80,1.95,Parc des Princes (Paris)
